
2009-08-07 00:00:00, 83.8, 22.6
2009-08-09 00:00:00, 83.7, 23.1
2009-08-10 00:00:00, 83.9, 23.5
2009-08-11 00:00:00, 83.1, 23.8
2009-08-12 00:00:00, 83.0, 23.1
2009-08-15 00:00:00, 83.9, 23.8
2009-08-17 00:00:00, 83.5, 24.1
2009-08-18 00:00:00, 83.8, 24.3
2009-08-19 00:00:00, 84.2, 24.0
2009-08-20 00:00:00, 83.7, 24.4
2009-08-21 00:00:00, 83.1, 24.1
2009-08-22 00:00:00, 83.4, 23.3
2009-08-23 00:00:00, 83.9, 23.5
2009-08-24 00:00:00, 84.5, 23.5
2009-08-25 00:00:00, 83.9, 24.3
2009-08-26 00:00:00, 83.4, 23.6
2009-08-27 00:00:00, 83.5, 23.6
2009-08-28 00:00:00, 84.6, 23.7
2009-08-29 00:00:00, 83.8, 23.6
2009-08-30 00:00:00, 84.1, 24.2
2009-08-31 00:00:00, 84.7, 24.3
2009-09-01 00:00:00, 84.5, 24.3
2009-09-02 00:00:00, 84.3, 24.9
2009-09-03 00:00:00, 84.2, 24.5
2009-09-04 00:00:00, 83.5, 23.2
2009-09-05 00:00:00, 84.0, 24.0
2009-09-06 00:00:00, 83.8, 23.9
2009-09-07 00:00:00, 84.3, 23.7
2009-09-08 00:00:00, 84.0, 23.9
2009-09-09 00:00:00, 82.7, 23.5
2009-09-10 00:00:00, 82.6, 23.8
2009-09-11 00:00:00, 82.3, 23.7
2009-09-12 00:00:00, 82.1, 23.9
2009-09-13 00:00:00, 82.6, 23.8
2009-09-14 00:00:00, 83.0, 23.2
2009-09-15 00:00:00, 83.3, 23.8
2009-09-17 00:00:00, 82.3, 23.2
2009-09-18 00:00:00, 82.3, 24.4
2009-09-19 00:00:00, 82.1, 22.7
2009-09-20 00:00:00, 83.2, 24.3
2009-09-21 00:00:00, 82.5, 23.2
2009-09-22 00:00:00, 82.8, 23.2
2009-09-23 00:00:00, 82.9, 22.9
2009-09-24 00:00:00, 83.4, 23.2
2009-09-25 00:00:00, 83.5, 23.3
2009-09-28 00:00:00, 82.9, 23.3
2009-09-29 00:00:00, 82.2, 22.8
2009-09-30 00:00:00, 81.6, 23.7
2009-10-01 00:00:00, 81.6, 23.6
2009-10-02 00:00:00, 81.2, 21.5
2009-10-03 00:00:00, 81.6, 23.6
2009-10-05 00:00:00, 82.8, 23.0
2009-10-06 00:00:00, 81.7, 22.9
2009-10-07 00:00:00, 82.1, 23.4
2009-10-08 00:00:00, 81.9, 23.9
2009-10-10 00:00:00, 82.0, 24.2
2009-10-13 00:00:00, 82.8, 23.5
2009-10-14 00:00:00, 82.0, 23.4
2009-10-15 00:00:00, 82.5, 23.2
2009-10-16 00:00:00, 82.0, 23.0
2009-10-23 00:00:00, 82.1, 23.4
2009-10-25 00:00:00, 82.6, 23.6
2009-10-27 00:00:00, 82.7, 23.1
2009-10-28 00:00:00, 82.3, 24.4
2009-10-29 00:00:00, 82.7, 23.2
2009-10-30 00:00:00, 83.5, 23.6
2009-10-31 00:00:00, 82.7, 23.2
2009-11-01 00:00:00, 83.0, 23.9
2009-11-02 00:00:00, 82.9, 23.1
2009-11-03 00:00:00, 83.9, 24.5
2009-11-05 00:00:00, 82.9, 23.7
2009-11-06 00:00:00, 81.8, 23.5
2009-11-09 00:00:00, 83.4, 23.5
2009-11-10 00:00:00, 83.6, 23.8
2009-11-11 00:00:00, 82.8, 23.0
2009-11-12 00:00:00, 82.7, 23.5
2009-11-13 00:00:00, 82.7, 24.3
2009-11-16 00:00:00, 83.2, 24.1
2009-11-17 00:00:00, 82.5, 23.7
2009-11-18 00:00:00, 82.7, 23.6
2009-11-19 00:00:00, 82.6, 23.7
2009-11-20 00:00:00, 83.1, 23.1
2009-11-25 00:00:00, 83.4, 22.9
2009-11-27 00:00:00, 84.2, 24.3
2009-11-28 00:00:00, 83.2, 23.7
2009-11-30 00:00:00, 84.3, 24.5
2009-12-01 00:00:00, 84.0, 24.2
2009-12-02 00:00:00, 82.9, 24.4
2009-12-03 00:00:00, 83.0, 24.4
2009-12-05 00:00:00, 82.7, 23.8
2009-12-07 00:00:00, 84.2, 24.4
2009-12-08 00:00:00, 82.6, 23.9
2009-12-09 00:00:00, 82.0, 22.9
2009-12-10 00:00:00, 82.2, 24.0
2009-12-11 00:00:00, 83.1, 24.3
2009-12-14 00:00:00, 83.4, 24.9
2009-12-15 00:00:00, 82.7, 22.9
2010-01-04 00:00:00, 83.8, 24.0
2010-01-05 00:00:00, 85.0, 24.8
2010-01-06 00:00:00, 83.5, 24.1
2010-01-07 00:00:00, 82.9, 24.2
2010-01-08 00:00:00, 83.5, 25.2
2010-01-09 00:00:00, 82.7, 22.6
2010-01-11 00:00:00, 84.2, 24.6
2010-01-13 00:00:00, 83.8, 22.9
2010-01-14 00:00:00, 82.7, 23.6
2010-01-15 00:00:00, 82.2, 23.4
2010-01-18 00:00:00, 82.7, 23.9
2010-01-19 00:00:00, 83.0, 23.3
2010-01-26 00:00:00, 82.8, 24.0
2010-01-28 00:00:00, 82.8, 23.8
2010-01-29 00:00:00, 82.9, 23.6
2010-01-30 00:00:00, 82.5, 23.7
2010-02-01 00:00:00, 83.2, 23.0
2010-02-02 00:00:00, 82.7, 23.8
2010-02-03 00:00:00, 83.6, 23.6
2010-02-08 00:00:00, 83.1, 22.2
2010-02-09 00:00:00, 81.8, 22.1
2010-02-10 00:00:00, 81.9, 22.9
2010-02-12 00:00:00, 83.3, 24.1
2010-02-17 00:00:00, 81.0, 23.8
2010-02-18 00:00:00, 80.7, 22.0
2010-02-19 00:00:00, 80.6, 22.3
2010-02-22 00:00:00, 82.7, 22.5
2010-02-23 00:00:00, 81.8, 22.1
2010-02-24 00:00:00, 81.5, 22.9
2010-02-25 00:00:00, 81.1, 22.3
2010-02-26 00:00:00, 80.7, 23.1
2010-02-27 00:00:00, 82.3, 23.0
2010-02-28 00:00:00, 82.4, 23.9
2010-03-01 00:00:00, 82.8, 23.2
2010-03-02 00:00:00, 81.7, 22.8
2010-03-03 00:00:00, 81.2, 23.7
2010-03-04 00:00:00, 80.3, 23.0
2010-03-05 00:00:00, 81.2, 23.7
2010-03-06 00:00:00, 81.2, 23.0
2010-03-07 00:00:00, 81.7, 22.2
2010-03-08 00:00:00, 82.2, 22.6
2010-03-09 00:00:00, 81.1, 23.1
2010-03-10 00:00:00, 81.7, 24.3
2010-03-11 00:00:00, 81.6, 23.3
2010-03-12 00:00:00, 81.3, 21.7
2010-03-13 00:00:00, 81.8, 22.3
2010-03-14 00:00:00, 81.6, 23.6
2010-03-15 00:00:00, 81.5, 23.0
2010-03-16 00:00:00, 81.9, 23.2
2010-03-17 00:00:00, 82.3, 22.6
2010-03-20 00:00:00, 81.6, 23.2
2010-03-21 00:00:00, 81.6, 22.9
2010-03-23 00:00:00, 82.0, 22.7
2010-03-25 00:00:00, 80.7, 22.5
2010-03-26 00:00:00, 80.7, 23.0
2010-03-28 00:00:00, 80.9, 23.4
2010-03-29 00:00:00, 82.3, 24.5
2010-03-30 00:00:00, 81.1, 24.8
2010-03-31 00:00:00, 81.7, 23.7
2010-04-01 00:00:00, 81.1, 22.6
2010-04-02 00:00:00, 80.6, 21.7
2010-04-03 00:00:00, 79.9, 22.6
2010-04-05 00:00:00, 81.7, 22.9
2010-04-06 00:00:00, 80.9, 22.4
2010-04-07 00:00:00, 80.2, 22.5
2010-04-08 00:00:00, 79.8, 21.6
2010-04-09 00:00:00, 80.1, 23.0
2010-04-10 00:00:00, 79.9, 22.3
2010-04-11 00:00:00, 81.1, 24.1
2010-04-12 00:00:00, 81.3, 22.6
2010-04-13 00:00:00, 80.7, 22.4
2010-04-14 00:00:00, 81.0, 22.7
2010-04-15 00:00:00, 80.6, 22.9
